"x-coord"	"y-coord"	"nr"	"moisture" "NO3-N"	"Total-N"	"NH4-N"	"DOC" "N20N"
-90	-150	1	7.233333333	3.771479733	34.51953313	4.460703062	106.7327522	0.000496224
-60	-150	2	14.63333333	7.825527039	44.17449563	5.14399493	135.121318	0.000404091
-30	-150	3	12.66666667	11.48800383	50.55643376	7.284602327	152.411506	0.000310159
0	-150	4	13.73333333	14.47867317	52.15847747	6.448455261	135.5331284	0.000461204
30	-150	5	7.4	5.670429234	42.22987779	3.453253868	134.6186563	0.000518307
60	-150	6	15.96666667	14.09439613	71.17808977	8.685796244	243.9361907	0.000657376
90	-150	7	10.26666667	9.056557597	55.38323236	8.074881001	168.0234676	0.000495566
-120	-120	8	8.033333333	6.245753738	47.48207528	5.490719073	161.5883607	0.000484798
-90	-120	9	9.633333333	4.717285117	54.16021151	6.394045229	177.7107756	0.000696848
-60	-120	10	7.433333333	28.93367249	88.17628199	22.85797792	166.3616149	0.000379467
-30	-120	11	8.966666667	5.709832229	40.63985071	4.348405898	133.2209204	0.000401455
0	-120	12	7.933333333	13.62032915	84.38575858	15.68657922	240.2124768	0.000529701
30	-120	13	8.2	6.487822808	40.53229894	3.332223194	134.0640465	0.000446322
60	-120	14	7.7	7.92306847	50.08056065	3.993911657	155.9317528	0.000853864
90	-120	15	8.933333333	11.27984168	59.08388893	4.718198713	290.1173825	0.000351198
120	-120	16	7.066666667	46.52564872	94.80674919	20.07257439	141.1066488	0.000446154
-150	-90	17	15	9.443423447	37.33465663	2.522401371	112.5374138	0.000365178
-120	-90	18	9.766666667	21.66506391	53.82656262	3.064704764	135.1217948	0.000348317
-90	-90	19	10.5	18.45759085	45.63809875	5.400166556	99.93344019	0.00023151
-60	-90	20	13.36666667	5.926823476	39.43072101	3.780230083	134.755465	0.000335517
-30	-90	21	13.7	10.22701013	50.83689944	1.977102135	278.0831157	0.00041471
0	-90	22	12.86666667	9.789180801	38.89412112	3.4532546	117.0528332	0.00028276
30	-90	23	22.3	37.53763545	115.658625	19.60106399	374.5761875	0.00047478
60	-90	24	14.6	16.54997864	61.9540695	11.7105349	149.8141272	0.000730741
90	-90	25	15.56666667	10.5448153	48.77499602	6.558850524	141.4316692	0.000454822
120	-90	26	17.06666667	17.70826654	55.37380895	6.124795607	140.5552816	0.00038757
150	-90	27	10.7	13.38414117	55.5161973	8.004064258	151.1353986	0.000510701
-150	-60	28	7.233333333	10.50940117	49.88871154	6.001405974	146.306828	8.46419E-05
-120	-60	29	10.7	23.32925419	70.3010448	4.370543823	160.197636	0.000412013
-90	-60	30	12.13333333	12.2788683	53.84721683	4.295738988	173.7420637	0.000546966
-60	-60	31	14.06666667	12.24999831	49.1062099	6.242422174	132.7835112	5.04436E-05
-30	-60	32	9.7	0.125650898	4.132016214	1.348713234	-4.618348466	0.000357508
0	-60	33	8.866666667	21.08405266	61.92709736	7.367035274	147.1232145	0.000521776
90	-60	34	7.833333333	56.40064399	106.5099236	17.88234411	147.7229193	0.000450939
120	-60	35	8.633333333	14.80188251	46.86553286	2.9730326	128.7504903	0.000207183
150	-60	36	7.566666667	31.93906827	68.49062197	3.900831638	154.8902365	0.000518662
15	-75	37	13.23333333	30.52571934	146.7738486	63.25879046	138.7633324	0.000608822
30	-75	38	13.63333333	12.28866046	43.00083866	4.377401111	116.8338461	0.000257118
45	-75	39	11.23333333	10.10133821	38.81250559	2.918556718	121.6881554	-0.001931189
60	-75	40	12.7	7.098185983	31.9743521	3.890296527	93.15226956	0.000472013
75	-75	41	9.4	14.32984848	48.17647813	5.170985177	133.4299566	0.000501569
15	-60	42	6.966666667	14.60876912	40.41684789	2.871855527	103.046162	0.000439175
75	-60	43	7.533333333	24.30198465	72.84438589	15.26352552	142.2985131	0.000357029
15	-45	44	12.53333333	10.73888903	46.87306654	5.52967493	146.576813	0.000613018
75	-45	45	9.2	20.46410328	73.11561983	26.47841057	124.7120965	0.000555917
15	-30	46	8.833333333	4.791058509	33.28700298	3.125204295	120.7195525	0.000369168
75	-30	47	9.466666667	5.610295354	37.70266534	3.754297551	133.4446557	0.00065361
15	-15	48	10.13333333	12.39392505	52.84291245	3.994388306	305.3747598	0.00136896
30	-15	49	6.933333333	10.45454284	43.4728194	3.056913991	138.1985232	0.000623843
45	-15	50	8.533333333	10.32665606	42.89586797	3.831188029	141.6374034	0.000762702
60	-15	51	8.3	22.35169795	59.16691652	7.76750833	127.0476992	0.000142507
75	-15	52	4.566666667	23.40307082	63.45410667	8.031019954	146.9269445	0.000595101
30	-60	53	8.45	21.11996545	52.33288888	3.945146364	121.1565393	0.000511086
37.5	-60	54	11.1	27.67479586	67.72418879	4.515037188	169.8149569	0.000523896
45	-60	55	6.05	80.02137	121.7725237	10.03945435	158.5800285	0.000150496
52.5	-60	56	10.95	27.73725562	67.13932316	13.25956783	121.4859088	1.11774E-05
60	-60	57	8.7	49.79417075	103.9650445	24.69928346	122.4993524	-0.004781144
30	-52.5	58	14.05	8.018491775	57.21469135	3.450198165	182.782985	8.83497E-05
37.5	-52.5	59	14.5	34.92593763	81.00073746	7.862410451	153.102086	0.000301664
45	-52.5	60	10.25	19.60396592	65.05307304	8.066243002	151.8390011	0.000509967
52.5	-52.5	61	11.1	30.09592653	73.25432504	11.06528495	140.4591672	0.000556408
60	-52.5	62	7.3	19.01329889	70.63645508	10.14198219	167.1107477	0.000343502
